Species;Order;Life_Expectancy;Body_Mass;RDI;N_Death;Necropsy_Effort;Animal;Vertebrate;Invertebrate;Herptile;Mammal;Group;Occurence;Proportion;Prevalence
Tragelaphus_angasii;Artiodactyla;2740.084707;79.01699454;152;532;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Skin;0;0;0
Tragelaphus_angasii;Artiodactyla;2740.084707;79.01699454;152;532;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Respiratory system;0;0;0
Tragelaphus_angasii;Artiodactyla;2740.084707;79.01699454;152;532;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Exocrine system;0;0;0
Tragelaphus_angasii;Artiodactyla;2740.084707;79.01699454;152;532;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Uro-genital system;0;0;0
Tragelaphus_angasii;Artiodactyla;2740.084707;79.01699454;152;532;0.285714286;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Bone;0;0;0
Tragelaphus_eurycerus;Artiodactyla;3055.300788;250.0068488;108;370;0.291891892;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Lymphatic system;0;0;0
Tragelaphus_eurycerus;Artiodactyla;3055.300788;250.0068488;108;370;0.291891892;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Endocrine system;2;0.333333333;0.005405405
Tragelaphus_eurycerus;Artiodactyla;3055.300788;250.0068488;108;370;0.291891892;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Skin;0;0;0
Tragelaphus_eurycerus;Artiodactyla;3055.300788;250.0068488;108;370;0.291891892;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Exocrine system;0;0;0
Tragelaphus_eurycerus;Artiodactyla;3055.300788;250.0068488;108;370;0.291891892;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Nervous system;0;0;0
Tragelaphus_eurycerus;Artiodactyla;3055.300788;250.0068488;108;370;0.291891892;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Diaphragm;0;0;0
Tragelaphus_eurycerus;Artiodactyla;3055.300788;250.0068488;108;370;0.291891892;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Circulatory system;0;0;0
Tragelaphus_eurycerus;Artiodactyla;3055.300788;250.0068488;108;370;0.291891892;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Bone;0;0;0
Tragelaphus_eurycerus;Artiodactyla;3055.300788;250.0068488;108;370;0.291891892;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;All Organs;5;NA;0.013513514
Tragelaphus_eurycerus;Artiodactyla;3055.300788;250.0068488;108;370;0.291891892;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Fat tissues;0;0;0
Tragelaphus_eurycerus;Artiodactyla;3055.300788;250.0068488;108;370;0.291891892;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Respiratory system;0;0;0
Tragelaphus_eurycerus;Artiodactyla;3055.300788;250.0068488;108;370;0.291891892;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Digestive system;0;0;0
Tragelaphus_eurycerus;Artiodactyla;3055.300788;250.0068488;108;370;0.291891892;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Uro-genital system;4;0.666666667;0.010810811
Tragelaphus_oryx;Artiodactyla;4095.467004;373.0235703;235;979;0.240040858;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;All Organs;9;NA;0.009193054
Tragelaphus_oryx;Artiodactyla;4095.467004;373.0235703;235;979;0.240040858;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Nervous system;0;0;0
Tragelaphus_oryx;Artiodactyla;4095.467004;373.0235703;235;979;0.240040858;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Skin;0;0;0
Tragelaphus_oryx;Artiodactyla;4095.467004;373.0235703;235;979;0.240040858;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Respiratory system;1;0.125;0.00102145
Tragelaphus_oryx;Artiodactyla;4095.467004;373.0235703;235;979;0.240040858;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Digestive system;0;0;0
Tragelaphus_oryx;Artiodactyla;4095.467004;373.0235703;235;979;0.240040858;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Lymphatic system;0;0;0
Tragelaphus_oryx;Artiodactyla;4095.467004;373.0235703;235;979;0.240040858;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Diaphragm;0;0;0
Tragelaphus_oryx;Artiodactyla;4095.467004;373.0235703;235;979;0.240040858;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Exocrine system;0;0;0
Tragelaphus_oryx;Artiodactyla;4095.467004;373.0235703;235;979;0.240040858;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Fat tissues;1;0.125;0.00102145
Tragelaphus_oryx;Artiodactyla;4095.467004;373.0235703;235;979;0.240040858;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Uro-genital system;3;0.375;0.003064351
Tragelaphus_oryx;Artiodactyla;4095.467004;373.0235703;235;979;0.240040858;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Endocrine system;2;0.25;0.002042901
Tragelaphus_oryx;Artiodactyla;4095.467004;373.0235703;235;979;0.240040858;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Bone;0;0;0
Tragelaphus_oryx;Artiodactyla;4095.467004;373.0235703;235;979;0.240040858;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Circulatory system;1;0.125;0.00102145
Tragelaphus_spekii;Artiodactyla;2881.584582;69.53580575;239;2924;0.081737346;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Diaphragm;0;0;0
Tragelaphus_spekii;Artiodactyla;2881.584582;69.53580575;239;2924;0.081737346;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Exocrine system;0;0;0
Tragelaphus_spekii;Artiodactyla;2881.584582;69.53580575;239;2924;0.081737346;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Skin;0;0;0
Tragelaphus_spekii;Artiodactyla;2881.584582;69.53580575;239;2924;0.081737346;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Nervous system;0;0;0
Tragelaphus_spekii;Artiodactyla;2881.584582;69.53580575;239;2924;0.081737346;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Uro-genital system;0;0;0
Tragelaphus_spekii;Artiodactyla;2881.584582;69.53580575;239;2924;0.081737346;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Endocrine system;0;0;0
Tragelaphus_spekii;Artiodactyla;2881.584582;69.53580575;239;2924;0.081737346;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Fat tissues;0;0;0
Tragelaphus_spekii;Artiodactyla;2881.584582;69.53580575;239;2924;0.081737346;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Digestive system;0;0;0
Tragelaphus_spekii;Artiodactyla;2881.584582;69.53580575;239;2924;0.081737346;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Lymphatic system;0;0;0
Tragelaphus_spekii;Artiodactyla;2881.584582;69.53580575;239;2924;0.081737346;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Respiratory system;0;0;0
Tragelaphus_spekii;Artiodactyla;2881.584582;69.53580575;239;2924;0.081737346;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Bone;0;0;0
Tragelaphus_spekii;Artiodactyla;2881.584582;69.53580575;239;2924;0.081737346;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Circulatory system;0;0;0
Tragelaphus_spekii;Artiodactyla;2881.584582;69.53580575;239;2924;0.081737346;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;All Organs;0;NA;0
Tragelaphus_strepsiceros;Artiodactyla;2691.443326;193.4618708;161;907;0.177508269;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Diaphragm;0;0;0
Tragelaphus_strepsiceros;Artiodactyla;2691.443326;193.4618708;161;907;0.177508269;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Uro-genital system;0;0;0
Tragelaphus_strepsiceros;Artiodactyla;2691.443326;193.4618708;161;907;0.177508269;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Skin;0;0;0
Tragelaphus_strepsiceros;Artiodactyla;2691.443326;193.4618708;161;907;0.177508269;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Fat tissues;0;0;0
Tragelaphus_strepsiceros;Artiodactyla;2691.443326;193.4618708;161;907;0.177508269;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Digestive system;0;0;0
Tragelaphus_strepsiceros;Artiodactyla;2691.443326;193.4618708;161;907;0.177508269;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Respiratory system;0;0;0
Tragelaphus_strepsiceros;Artiodactyla;2691.443326;193.4618708;161;907;0.177508269;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Nervous system;0;0;0
Tragelaphus_strepsiceros;Artiodactyla;2691.443326;193.4618708;161;907;0.177508269;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Bone;0;0;0
Tragelaphus_strepsiceros;Artiodactyla;2691.443326;193.4618708;161;907;0.177508269;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Lymphatic system;0;0;0
Tragelaphus_strepsiceros;Artiodactyla;2691.443326;193.4618708;161;907;0.177508269;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;All Organs;0;NA;0
Tragelaphus_strepsiceros;Artiodactyla;2691.443326;193.4618708;161;907;0.177508269;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Exocrine system;0;0;0
Tragelaphus_strepsiceros;Artiodactyla;2691.443326;193.4618708;161;907;0.177508269;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Circulatory system;0;0;0
Tragelaphus_strepsiceros;Artiodactyla;2691.443326;193.4618708;161;907;0.177508269;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Endocrine system;0;0;0
Varecia_variegata;Primates;6463.850092;3.80938186;141;439;0.32118451;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Fat tissues;0;0;0
Varecia_variegata;Primates;6463.850092;3.80938186;141;439;0.32118451;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Respiratory system;0;0;0
Varecia_variegata;Primates;6463.850092;3.80938186;141;439;0.32118451;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Diaphragm;0;0;0
Varecia_variegata;Primates;6463.850092;3.80938186;141;439;0.32118451;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Bone;0;0;0
Varecia_variegata;Primates;6463.850092;3.80938186;141;439;0.32118451;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Uro-genital system;1;0.090909091;0.002277904
Varecia_variegata;Primates;6463.850092;3.80938186;141;439;0.32118451;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Exocrine system;0;0;0
Varecia_variegata;Primates;6463.850092;3.80938186;141;439;0.32118451;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Skin;0;0;0
Varecia_variegata;Primates;6463.850092;3.80938186;141;439;0.32118451;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Lymphatic system;2;0.181818182;0.004555809
Varecia_variegata;Primates;6463.850092;3.80938186;141;439;0.32118451;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Circulatory system;0;0;0
Varecia_variegata;Primates;6463.850092;3.80938186;141;439;0.32118451;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Digestive system;8;0.727272727;0.018223235
Varecia_variegata;Primates;6463.850092;3.80938186;141;439;0.32118451;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Nervous system;0;0;0
Varecia_variegata;Primates;6463.850092;3.80938186;141;439;0.32118451;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Endocrine system;0;0;0
Varecia_variegata;Primates;6463.850092;3.80938186;141;439;0.32118451;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;Rarely or Never;All Organs;10;NA;0.022779043
Vulpes_zerda;Carnivora;3751.685029;1.362992889;93;302;0.30794702;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Lymphatic system;4;0.153846154;0.013245033
Vulpes_zerda;Carnivora;3751.685029;1.362992889;93;302;0.30794702;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;All Organs;20;NA;0.066225166
Vulpes_zerda;Carnivora;3751.685029;1.362992889;93;302;0.30794702;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Digestive system;13;0.5;0.043046358
Vulpes_zerda;Carnivora;3751.685029;1.362992889;93;302;0.30794702;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Uro-genital system;1;0.038461538;0.003311258
Vulpes_zerda;Carnivora;3751.685029;1.362992889;93;302;0.30794702;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Circulatory system;1;0.038461538;0.003311258
Vulpes_zerda;Carnivora;3751.685029;1.362992889;93;302;0.30794702;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Diaphragm;0;0;0
Vulpes_zerda;Carnivora;3751.685029;1.362992889;93;302;0.30794702;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Exocrine system;0;0;0
Vulpes_zerda;Carnivora;3751.685029;1.362992889;93;302;0.30794702;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Respiratory system;3;0.115384615;0.009933775
Vulpes_zerda;Carnivora;3751.685029;1.362992889;93;302;0.30794702;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Fat tissues;0;0;0
Vulpes_zerda;Carnivora;3751.685029;1.362992889;93;302;0.30794702;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Skin;2;0.076923077;0.006622517
Vulpes_zerda;Carnivora;3751.685029;1.362992889;93;302;0.30794702;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Endocrine system;1;0.038461538;0.003311258
Vulpes_zerda;Carnivora;3751.685029;1.362992889;93;302;0.30794702;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Nervous system;0;0;0
Vulpes_zerda;Carnivora;3751.685029;1.362992889;93;302;0.30794702;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Primary or secondary food item;Bone;1;0.038461538;0.003311258
